#STEPS          TOT_EN          EN_INTER        EN_LRC          EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        COMPRESSIBILITY ENTHALPY        VOLUME
1                 6.46749462e+07  6.47114125e+07 -2.17822649e+04  1.20886713e+00 -1.46852943e+04  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.15968014e+09  8.00669037e+05  3.00000000e+02  5.39063822e+02  3.46479969e+03  1.25090136e+04  6.66764664e+04
2                 6.45584788e+07  6.45949451e+07 -2.17822649e+04  1.20886713e+00 -1.46852943e+04  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.15656564e+09  7.98519338e+05  3.00000000e+02  5.39063822e+02  3.45549713e+03  1.24770131e+04  6.66764664e+04
