#STEPS          TOT_EN          EN_INTER        EN_LRC          EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        COMPRESSIBILITY ENTHALPY        VOLUME
1                 6.87507436e+06  9.25221849e+06 -3.31532213e+04  0.00000000e+00  0.00000000e+00 -2.34399091e+06 -2.08853429e+06  7.06831260e+05  1.24083401e+08  1.74513934e+05  1.10000000e+03  9.97663413e+02  1.26336769e+02  3.67092629e+02  3.29835107e+04
2                 6.87243598e+06  9.25151613e+06 -3.31532213e+04  0.00000000e+00  0.00000000e+00 -2.34592693e+06 -2.09037358e+06  7.06734529e+05  1.24046133e+08  1.74461934e+05  1.10000000e+03  9.97663413e+02  1.26299124e+02  3.66978788e+02  3.29835107e+04
