,molecule,engine,temperature,pressure,ensemble,forcefield_name,cutoff_style,long_range_correction,r_cut,pressure-avg,pressure-std,pressure-sem,temperature-avg,temperature-std,temperature-sem,potential_energy-avg,potential_energy-std,potential_energy-sem,density-avg,density-std,density-sem
10,waterSPCE,cassandra,300.0,101.325,NPT,spce,hard,energy_pressure,0.9,1111.1605372126428,328.70214818097116,82.17553704524279,300.0,0.0,0.0,-51315.737681796876,36.422571122619566,9.105642780654891,0.997095958226198,0.0015542776846623827,0.0003885694211655957
11,waterSPCE,lammps-VU,320.0,101.325,NPT,spce,hard,energy_pressure,0.9,0.18501473068641294,1.0558209112352044,0.2639552278088011,320.0692139275947,0.1186647097934372,0.0296661774483593,-49918.14367100615,7.612600465387632,1.903150116346908,0.9863388500911472,0.0002236567788209163,5.591419470522907e-05
12,waterSPCE,mcccs,300.0,101.325,NPT,spce,hard,energy_pressure,0.9,346.1675232364062,238.35272346937472,59.58818086734368,0.0,0.0,0.0,-51376.63117764762,19.40948488327741,4.852371220819353,0.9974167823082374,0.0011413710442673161,0.00028534276106682903
13,ethanolAA,lammps-VU,320.0,101.325,NPT,oplsaa,hard,energy_pressure,1.0,0.24833346712508075,1.564784515992586,0.3911961289981465,320.0133517112167,0.045105272993998774,0.011276318248499693,-3105.911366040009,13.721818595408676,3.430454648852169,0.7737386886586286,0.0005190278846760177,0.00012975697116900442
14,waterSPCE,mcccs,320.0,101.325,NPT,spce,hard,energy_pressure,0.9,217.33623681320836,356.7486929276063,89.18717323190158,0.0,0.0,0.0,-50039.82971097703,16.46029181639707,4.115072954099268,0.986378609639563,0.0009200998165328889,0.00023002495413322222
15,benzeneUA,hoomd,450.0,2260.0,NPT,benzene-ua,hard,energy_pressure,1.4,2251.5109715634776,134.82018403402094,33.705046008505235,450.0315492437884,0.10726901893734267,0.026817254734335667,-8268.853515488903,2.756902247698143,0.6892255619245358,0.6977604365642096,0.0002410219365163394,6.025548412908485e-05
16,ethanolAA,lammps-VU,280.0,101.325,NPT,oplsaa,hard,energy_pressure,1.0,111.82732873174143,430.71588748003336,107.67897187000834,280.012746860633,0.045927991191355384,0.011481997797838846,-6552.472148956111,9.831177369535625,2.4577943423839064,0.8160460979302364,0.0003678107436767363,9.195268591918407e-05
17,ethanolAA,cassandra,320.0,101.325,NPT,oplsaa,hard,energy_pressure,1.0,1634.8622611289443,283.28092659352745,70.82023164838186,320.0,0.0,0.0,-8211.544145572916,24.794962810425634,6.1987407026064085,0.7687202859646355,0.0008468373536246669,0.00021170933840616672
18,waterSPCE,gromacs,280.0,101.325,NPT,spce,hard,energy_pressure,0.9,0.9066718454524352,4.981667918835428,1.245416979708857,279.9817103359171,0.11592430801449954,0.028981077003624886,-52755.273195048125,3.1387680812266017,0.7846920203066504,1.0067388050894401,0.00015772484647609355,3.943121161902339e-05
19,benzeneUA,cassandra,450.0,2260.0,NPT,benzene-ua,hard,energy_pressure,1.4,2235.812474062985,116.1144865920127,29.028621648003174,450.0,0.0,0.0,-8279.860781446354,10.994613044795699,2.7486532611989247,0.6984355226084895,0.0009722288849456309,0.00024305722123640772
20,pentaneUA-flexible_bonds,hoomd,372.0,1402.0,NPT,trappe-ua,hard,energy_pressure,1.4,1857.8986043278728,1029.4136806403035,257.35342016007587,370.07282272345594,0.06753494307570201,0.016883735768925504,-598.348686676936,18.29546292690224,4.57386573172556,0.5444344331662561,0.0016273073789420784,0.0004068268447355196
21,ethanolAA,gomc,300.0,101.325,NPT,oplsaa,hard,energy_pressure,1.0,189.33884519343806,160.73121090962596,40.18280272740649,300.0,0.0,0.0,-1153163.4855680207,4151.372410961057,1037.8431027402642,0.7913484722631563,0.0013261621823414586,0.00033154054558536466
22,methaneUA,lammps-VU,140.0,1318.0,NPT,trappe-ua,hard,energy_pressure,1.4,1.3727125266159015,0.1451022781692951,0.03627556954232378,140.0187312234737,0.06909822894426526,0.017274557236066315,-5699.011530679262,0.8883769467881574,0.22209423669703934,0.37597173850147536,5.600563041526528e-05,1.400140760381632e-05
23,pentaneUA-constrain_bonds,hoomd,372.0,1402.0,NPT,trappe-ua,hard,energy_pressure,1.4,1371.946960694772,400.5795327139803,100.14488317849508,371.88057372250626,0.16990409362951864,0.04247602340737966,-2426.950978718094,2.7282250208703003,0.6820562552175751,0.5419898727782437,0.00030186004689047055,7.546501172261764e-05
